Entity,Code,Year,life_exp_primary_edu_index
Portugal,PRT,1993,1.595450044
Portugal,PRT,1994,1.672399998
Portugal,PRT,1995,1.714630008
Portugal,PRT,1996,1.80693996
Portugal,PRT,1998,1.965049982
Portugal,PRT,1999,2.051440001
Portugal,PRT,2000,2.170619965
Portugal,PRT,2001,2.267329931
Portugal,PRT,2002,2.287830114
Portugal,PRT,2003,2.364049911
Portugal,PRT,2004,2.3886199
Portugal,PRT,2005,2.43095994
Portugal,PRT,2006,2.443619967
Portugal,PRT,2007,2.439290047
Portugal,PRT,2008,2.457969904
Portugal,PRT,2009,2.559079885
Portugal,PRT,2010,2.628959894
Portugal,PRT,2011,2.726840019
Portugal,PRT,2012,2.7292099
Portugal,PRT,2013,2.712150097
Portugal,PRT,2014,2.749520063
Puerto Rico,PRI,1971,0.269910008
Puerto Rico,PRI,1972,0.281729996
Puerto Rico,PRI,1973,0.289539993
Puerto Rico,PRI,1974,0.294730008
Puerto Rico,PRI,1975,0.298839986
Puerto Rico,PRI,1976,0.300969988
Puerto Rico,PRI,2010,1.964509964
Puerto Rico,PRI,2011,2.144809961
Puerto Rico,PRI,2012,1.973240018
Puerto Rico,PRI,2013,1.616129994
Qatar,QAT,1971,0.233060002
Qatar,QAT,1972,0.313380003
Qatar,QAT,1973,0.310790002
Qatar,QAT,1974,0.29313001
Qatar,QAT,1975,0.328590006
Qatar,QAT,1976,0.360619992
Qatar,QAT,1977,0.500840008
Qatar,QAT,1978,0.398270011
Qatar,QAT,1979,0.423689991
Qatar,QAT,1980,0.448260009
Qatar,QAT,1981,0.460530013
Qatar,QAT,1982,0.553529978
Qatar,QAT,1983,0.493400007
Qatar,QAT,1984,0.507960021
Qatar,QAT,1985,0.454890013
Qatar,QAT,1986,0.57099998
Qatar,QAT,1987,0.495240003
Qatar,QAT,1988,0.517809987
Qatar,QAT,1989,0.544130027
Qatar,QAT,1990,0.566829979
Qatar,QAT,1991,0.485639989
Qatar,QAT,1992,0.541939974
Qatar,QAT,1993,0.586319983
Qatar,QAT,1994,0.698409975
Qatar,QAT,1995,0.702899992
Qatar,QAT,1996,0.725870013
Qatar,QAT,1997,0.793200016
Qatar,QAT,1998,0.847559988
Qatar,QAT,1999,0.811259985
Qatar,QAT,2000,0.878589988
Qatar,QAT,2001,0.889620006
Qatar,QAT,2002,0.976480007
Qatar,QAT,2003,1.035859942
Qatar,QAT,2004,0.986829996
Qatar,QAT,2005,1.046560049
Qatar,QAT,2006,1.070770025
Qatar,QAT,2007,1.203009963
Qatar,QAT,2008,1.493739963
Qatar,QAT,2009,1.608999968
Qatar,QAT,2011,1.669579983
Qatar,QAT,2013,1.627930045
Qatar,QAT,2014,1.75553
Romania,ROU,1971,1.470360041
Romania,ROU,1972,1.504639983
Romania,ROU,1973,1.561769962
Romania,ROU,1974,1.676339984
Romania,ROU,1975,1.781380057
Romania,ROU,1976,1.848080039
Romania,ROU,1977,1.903239965
Romania,ROU,1978,2.010109901
Romania,ROU,1979,2.19382
Romania,ROU,1980,2.297009945
Romania,ROU,1981,2.366960049
Romania,ROU,1982,2.336210012
Romania,ROU,1983,2.232929945
Romania,ROU,1984,2.185139894
Romania,ROU,1985,2.206540108
Romania,ROU,1986,2.192579985
Romania,ROU,1987,2.190150023
Romania,ROU,1988,2.261039972
Romania,ROU,1989,2.36729002
Romania,ROU,1990,2.412430048
Romania,ROU,1991,2.203759909
Romania,ROU,1992,2.153290033
Romania,ROU,1993,2.143260002
Romania,ROU,1994,2.008589983
Romania,ROU,1995,2.097899914
Romania,ROU,1996,2.145100117
Romania,ROU,1997,2.199320078
Romania,ROU,1998,2.323980093
Romania,ROU,1999,2.556659937
Romania,ROU,2000,2.717329979
Romania,ROU,2001,2.835479975
Romania,ROU,2002,2.901520014
Romania,ROU,2003,2.918469906
Romania,ROU,2004,2.857889891
Romania,ROU,2005,2.90737009
Romania,ROU,2006,2.956530094
Romania,ROU,2007,2.983069897
Romania,ROU,2008,3.031539917
Romania,ROU,2009,3.090739965
Romania,ROU,2010,3.168400049
Romania,ROU,2011,3.217859983
Romania,ROU,2012,3.217459917
Romania,ROU,2013,2.768460035
Romania,ROU,2014,2.712549925
Russia,RUS,1981,2.719059944
Russia,RUS,1986,2.946530104
Russia,RUS,1989,3.025130033
Russia,RUS,1990,3.020940065
Russia,RUS,1991,2.979199886
Russia,RUS,1992,2.90447998
Russia,RUS,1993,2.867140055
Russia,RUS,1994,2.452769995
Russia,RUS,1995,2.499160051
Russia,RUS,2000,2.4542799
Russia,RUS,2003,2.702029943
Russia,RUS,2004,2.717370033
Russia,RUS,2005,2.751039982
Russia,RUS,2006,2.806659937
Russia,RUS,2007,2.879149914
Russia,RUS,2008,3.043299913
Russia,RUS,2009,3.042259932
Russia,RUS,2011,2.997720003
Russia,RUS,2012,3.066139936
Russia,RUS,2013,3.192759991
Russia,RUS,2014,3.356750011
Rwanda,RWA,2001,0.084679998
Rwanda,RWA,2008,0.498849988
Rwanda,RWA,2009,0.50345999
Rwanda,RWA,2010,0.317499995
Rwanda,RWA,2011,0.357010007
Rwanda,RWA,2012,0.403679997
Rwanda,RWA,2013,0.424719989
Saint Kitts and Nevis,KNA,1985,1.136229992
Saint Kitts and Nevis,KNA,1986,1.498749971
Saint Kitts and Nevis,KNA,1988,1.359709978
Saint Kitts and Nevis,KNA,1989,1.680170059
Saint Kitts and Nevis,KNA,1990,1.560099959
Saint Kitts and Nevis,KNA,1991,1.50474
Saint Kitts and Nevis,KNA,1992,1.804380059
Saint Kitts and Nevis,KNA,1993,2.037739992
Saint Kitts and Nevis,KNA,1994,1.974110007
Saint Kitts and Nevis,KNA,1995,1.94370997
Saint Kitts and Nevis,KNA,1996,2.484210014
Saint Kitts and Nevis,KNA,1997,2.557029963
Saint Kitts and Nevis,KNA,2002,2.345370054
Saint Kitts and Nevis,KNA,2004,1.948979974
Saint Kitts and Nevis,KNA,2005,1.974570036
Saint Kitts and Nevis,KNA,2007,1.809919953
Saint Kitts and Nevis,KNA,2008,1.698889971
Saint Kitts and Nevis,KNA,2009,1.732329965
Saint Kitts and Nevis,KNA,2010,1.800209999
Saint Kitts and Nevis,KNA,2011,1.913179994
Saint Kitts and Nevis,KNA,2013,1.63293004
Saint Kitts and Nevis,KNA,2014,1.884709954
Saint Lucia,LCA,1986,1.07486999
Saint Lucia,LCA,1987,1.233559966
Saint Lucia,LCA,1989,1.259109974
Saint Lucia,LCA,1990,1.292179942
Saint Lucia,LCA,1991,1.515390038
Saint Lucia,LCA,1992,1.496749997
Saint Lucia,LCA,1993,1.293480039
Saint Lucia,LCA,1994,1.408349991
Saint Lucia,LCA,1995,1.36424005
Saint Lucia,LCA,1996,1.628909945
Saint Lucia,LCA,1997,1.536450028
Saint Lucia,LCA,1998,1.590749979
Saint Lucia,LCA,1999,1.622910023
Saint Lucia,LCA,2000,1.278270006
Saint Lucia,LCA,2001,1.303339958
Saint Lucia,LCA,2002,1.31893003
Saint Lucia,LCA,2003,1.268550038
Saint Lucia,LCA,2004,1.314630032
Saint Lucia,LCA,2005,1.396870017
Saint Lucia,LCA,2006,1.316830039
Saint Lucia,LCA,2007,1.33257997
Saint Lucia,LCA,2008,1.356259942
Saint Lucia,LCA,2009,1.331500053
Saint Lucia,LCA,2010,1.196730018
Saint Lucia,LCA,2011,1.200449944
Saint Lucia,LCA,2012,1.227399945
Saint Lucia,LCA,2013,1.198650002
Saint Lucia,LCA,2014,1.294980049
Saint Vincent and the Grenadines,VCT,1982,0.329079986
Saint Vincent and the Grenadines,VCT,1987,0.777719975
Saint Vincent and the Grenadines,VCT,1991,0.90982002
Saint Vincent and the Grenadines,VCT,1994,0.996020019
Saint Vincent and the Grenadines,VCT,2004,1.851799965
Saint Vincent and the Grenadines,VCT,2009,1.590109944
Saint Vincent and the Grenadines,VCT,2013,1.566519976
Saint Vincent and the Grenadines,VCT,2014,1.377060056
Samoa,WSM,1970,0.0147
Samoa,WSM,1973,0.281540006
Samoa,WSM,1974,0.34751001
Samoa,WSM,1975,0.370350003
Samoa,WSM,1976,0.412129998
Samoa,WSM,1992,0.25661999
Samoa,WSM,1995,0.485769987
Samoa,WSM,1996,0.637719989
Samoa,WSM,1998,1.055340052
Samoa,WSM,1999,0.994120002
Samoa,WSM,2000,1.047420025
Samoa,WSM,2001,1.055310011
Samoa,WSM,2007,0.93295002
Samoa,WSM,2008,0.832939982
Samoa,WSM,2009,0.828679979
Samoa,WSM,2010,0.712040007
Samoa,WSM,2011,0.781700015
Samoa,WSM,2012,0.681060016
Samoa,WSM,2014,0.73961997
San Marino,SMR,2009,3.170809984
San Marino,SMR,2010,2.763410091
San Marino,SMR,2011,3.21213007
San Marino,SMR,2012,3.213540077
Sao Tome and Principe,STP,1971,0.090609998
Sao Tome and Principe,STP,1972,0.077409998
Sao Tome and Principe,STP,1977,0.555289984
Sao Tome and Principe,STP,1978,0.443699986
Sao Tome and Principe,STP,1980,0.503790021
Sao Tome and Principe,STP,1981,0.774810016
Sao Tome and Principe,STP,1982,0.796769977
Sao Tome and Principe,STP,1983,0.793129981
Sao Tome and Principe,STP,1984,0.789309978
Sao Tome and Principe,STP,1985,0.78678
Sao Tome and Principe,STP,1987,0.855729997
Sao Tome and Principe,STP,1988,0.945670009
Sao Tome and Principe,STP,1990,0.990019977
Sao Tome and Principe,STP,1999,0.956040025
Sao Tome and Principe,STP,2001,1.096650004
Sao Tome and Principe,STP,2002,1.126449943
Sao Tome and Principe,STP,2003,1.001649976
Sao Tome and Principe,STP,2004,1.139799953
Sao Tome and Principe,STP,2005,1.155140042
Sao Tome and Principe,STP,2007,1.210479975
Sao Tome and Principe,STP,2008,1.250769973
Sao Tome and Principe,STP,2009,1.340520024
Sao Tome and Principe,STP,2010,1.181499958
Sao Tome and Principe,STP,2011,1.58107996
Sao Tome and Principe,STP,2012,1.554870009
Sao Tome and Principe,STP,2013,1.435349941
Sao Tome and Principe,STP,2014,1.270599961
Sao Tome and Principe,STP,2015,1.538910031
Saudi Arabia,SAU,1979,0.078299999
Saudi Arabia,SAU,2005,0.313219994
Saudi Arabia,SAU,2007,0.319620013
Saudi Arabia,SAU,2008,0.32525
Saudi Arabia,SAU,2009,0.330659986
Saudi Arabia,SAU,2010,0.334149987
Saudi Arabia,SAU,2011,0.361570001
Saudi Arabia,SAU,2012,0.408630013
Saudi Arabia,SAU,2013,0.407739997
Saudi Arabia,SAU,2014,0.491769999
Senegal,SEN,1979,0.03043
Senegal,SEN,1980,0.032219999
Senegal,SEN,1981,0.043260001
Senegal,SEN,1982,0.042029999
Senegal,SEN,1983,0.043710001
Senegal,SEN,1984,0.043540001
Senegal,SEN,1985,0.045839999
Senegal,SEN,1986,0.05872
Senegal,SEN,1987,0.058740001
Senegal,SEN,1988,0.062969998
Senegal,SEN,1989,0.06481
Senegal,SEN,1990,0.066040002
Senegal,SEN,1991,0.068970002
Senegal,SEN,1992,0.068460003
Senegal,SEN,1993,0.067089997
Senegal,SEN,1994,0.064230002
Senegal,SEN,1996,0.068609998
Senegal,SEN,1997,0.064499997
Senegal,SEN,1998,0.067879997
Senegal,SEN,1999,0.081550002
Senegal,SEN,2000,0.083130002
Senegal,SEN,2001,0.100589998
Senegal,SEN,2002,0.091470003
Senegal,SEN,2003,0.088919997
Senegal,SEN,2004,0.160150006
Senegal,SEN,2005,0.224720001
Senegal,SEN,2006,0.269620001
Senegal,SEN,2007,0.273660004
Senegal,SEN,2008,0.305709988
Senegal,SEN,2009,0.325709999
Senegal,SEN,2010,0.368800014
Senegal,SEN,2011,0.391820014
Senegal,SEN,2012,0.411199987
Senegal,SEN,2014,0.440829992
Serbia,SRB,1999,2.156490088
Serbia,SRB,2000,2.056799889
Serbia,SRB,2001,2.149240017
Serbia,SRB,2002,2.219360113
Serbia,SRB,2003,2.225280046
Serbia,SRB,2004,2.262949944
Serbia,SRB,2005,2.253099918
Serbia,SRB,2006,2.27361989
Serbia,SRB,2007,2.021080017
Serbia,SRB,2008,1.999680042
Serbia,SRB,2009,2.039690018
Serbia,SRB,2010,2.081249952
Serbia,SRB,2011,2.208270073
Serbia,SRB,2012,2.278460026
Serbia,SRB,2013,2.329540014
Serbia,SRB,2014,2.367460012
Seychelles,SYC,1973,0.945140004
Seychelles,SYC,1974,0.956470013
Seychelles,SYC,1976,1.083029985
Seychelles,SYC,1978,1.256270051
Seychelles,SYC,1979,1.059270024
Seychelles,SYC,1980,1.516389966
Seychelles,SYC,1981,1.975759983
Seychelles,SYC,1982,2.090719938
Seychelles,SYC,1983,1.739930034
Seychelles,SYC,1984,1.871799946
Seychelles,SYC,1985,1.940209985
Seychelles,SYC,1986,1.994609952
Seychelles,SYC,1987,1.896819949
Seychelles,SYC,1988,1.892619967
Seychelles,SYC,1989,2.010469913
Seychelles,SYC,1990,1.999410033
Seychelles,SYC,1991,1.958510041
Seychelles,SYC,1992,1.95957005
Seychelles,SYC,1993,1.937980056
Seychelles,SYC,1994,1.97566998
Seychelles,SYC,1995,2.027450085
Seychelles,SYC,1996,2.040659904
Seychelles,SYC,1997,2.040280104
Seychelles,SYC,1998,2.106950045
Seychelles,SYC,1999,2.06062007
Seychelles,SYC,2000,1.996719956
Seychelles,SYC,2001,1.860280037
Seychelles,SYC,2002,1.935789943
Seychelles,SYC,2003,1.882760048
Seychelles,SYC,2004,2.032680035
Seychelles,SYC,2005,2.020309925
Seychelles,SYC,2007,1.999040008
Seychelles,SYC,2008,2.06408
Seychelles,SYC,2009,2.084290028
Seychelles,SYC,2010,2.134370089
Seychelles,SYC,2011,2.038429976
Seychelles,SYC,2012,1.984789968
Seychelles,SYC,2013,1.826719999
Seychelles,SYC,2014,1.879220009
Sierra Leone,SLE,2000,0.132100001
Sierra Leone,SLE,2001,0.133359998
Sierra Leone,SLE,2011,0.205219999
Sierra Leone,SLE,2012,0.26286
Sierra Leone,SLE,2013,0.288619995
Slovakia,SVK,1981,2.424410105
Slovakia,SVK,1984,2.532589912
Slovakia,SVK,1986,2.598570108
Slovakia,SVK,1989,2.825520039
Slovakia,SVK,1991,2.566570044
Slovakia,SVK,1992,2.275239944
Slovakia,SVK,1993,2.291049957
Slovakia,SVK,1994,2.263210058
Slovakia,SVK,1995,2.204080105
Slovakia,SVK,1996,2.127320051
Slovakia,SVK,1997,2.27241993
Slovakia,SVK,1998,2.342499971
Slovakia,SVK,1999,2.390569925
Slovakia,SVK,2000,2.419980049
Slovakia,SVK,2001,2.41218996
Slovakia,SVK,2002,2.489979982
Slovakia,SVK,2003,2.646830082
Slovakia,SVK,2004,2.792249918
Slovakia,SVK,2005,2.870280027
Slovakia,SVK,2006,2.79892993
Slovakia,SVK,2007,2.805160046
Slovakia,SVK,2008,2.792850018
Slovakia,SVK,2009,2.750659943
Slovakia,SVK,2010,2.750890017
Slovakia,SVK,2011,2.735349894
Slovakia,SVK,2012,2.767060041
Slovakia,SVK,2013,2.791049957
Slovakia,SVK,2014,2.789040089
Slovenia,SVN,1981,2.095170021
Slovenia,SVN,1982,2.202189922
Slovenia,SVN,1983,2.286819935
Slovenia,SVN,1984,2.327100039
Slovenia,SVN,1985,2.367189884
Slovenia,SVN,1986,2.262909889
Slovenia,SVN,1987,2.332289934
Slovenia,SVN,1988,2.454449892
Slovenia,SVN,1989,2.460530043
Slovenia,SVN,1990,2.48961997
Slovenia,SVN,1991,2.514499903
Slovenia,SVN,1992,2.179069996
Slovenia,SVN,1993,2.140990019
Slovenia,SVN,1994,2.288100004
Slovenia,SVN,1995,2.368149996
Slovenia,SVN,1996,2.437079906
Slovenia,SVN,1997,2.526119947
Slovenia,SVN,1998,2.552949905
Slovenia,SVN,1999,2.95637989
Slovenia,SVN,2000,3.038490057
Slovenia,SVN,2001,2.995980024
Slovenia,SVN,2002,2.920380116
Slovenia,SVN,2003,2.687429905
Slovenia,SVN,2004,2.305860043
Slovenia,SVN,2005,2.343460083
Slovenia,SVN,2006,2.452529907
Slovenia,SVN,2007,2.438299894
Slovenia,SVN,2008,2.519150019
Slovenia,SVN,2009,2.577349901
Slovenia,SVN,2010,2.659559965
Slovenia,SVN,2011,2.744489908
Slovenia,SVN,2012,2.855469942
Slovenia,SVN,2013,2.837199926
Slovenia,SVN,2014,2.809819937
Solomon Islands,SLB,1970,0.01031
Solomon Islands,SLB,1990,1.026119947
Solomon Islands,SLB,1991,1.111960053
Solomon Islands,SLB,1992,1.219640017
Solomon Islands,SLB,1993,1.19904995
Solomon Islands,SLB,1994,1.157840014
Solomon Islands,SLB,1995,1.226140022
Solomon Islands,SLB,1996,1.240339994
Solomon Islands,SLB,1997,1.188050032
Solomon Islands,SLB,2000,1.060529947
Solomon Islands,SLB,2002,1.230460048
Solomon Islands,SLB,2006,1.457630038
Solomon Islands,SLB,2007,1.496060014
Solomon Islands,SLB,2008,1.337049961
Solomon Islands,SLB,2009,1.477339983
Solomon Islands,SLB,2010,3.070300102
Solomon Islands,SLB,2011,3.041690111
Solomon Islands,SLB,2012,2.824029922
Solomon Islands,SLB,2013,2.915620089
Solomon Islands,SLB,2014,3.016789913
Somalia,SOM,1971,0.00561
Somalia,SOM,1972,0.00701
Somalia,SOM,1973,0.01039
Somalia,SOM,1974,0.01113
Somalia,SOM,1976,0.00894
Somalia,SOM,1977,0.00906
Somalia,SOM,1978,0.01108
Somalia,SOM,1979,0.03221
Somalia,SOM,1980,0.01162
Somalia,SOM,1981,0.01106
Somalia,SOM,1982,0.00899
Somalia,SOM,1983,0.00987
Somalia,SOM,1984,0.00617
Somalia,SOM,1985,0.00712
Somalia,SOM,1986,0.00818
South Africa,ZAF,1994,0.280959994
South Africa,ZAF,1996,0.321150005
South Africa,ZAF,1998,0.241960004
South Africa,ZAF,1999,0.200870007
South Africa,ZAF,2000,0.309100002
South Africa,ZAF,2001,0.343659997
South Africa,ZAF,2002,0.301050007
South Africa,ZAF,2003,0.323240012
South Africa,ZAF,2004,0.359369993
South Africa,ZAF,2005,0.4102
South Africa,ZAF,2006,0.443780005
South Africa,ZAF,2007,0.495240003
South Africa,ZAF,2008,0.562550008
South Africa,ZAF,2009,0.652010024
South Africa,ZAF,2010,0.742900014
South Africa,ZAF,2011,0.732840002
South Africa,ZAF,2012,0.776530027
South Africa,ZAF,2013,0.761699975
South Asia,,1970,0.144276232
South Asia,,1971,0.144773215
South Asia,,1972,0.148054078
South Asia,,1973,0.150808692
South Asia,,1974,0.158046335
South Asia,,1975,0.164811552
South Asia,,1976,0.172407791
South Asia,,1977,0.181304067
South Asia,,1978,0.186727569
South Asia,,1979,0.195344284
South Asia,,1980,0.205691993
South Asia,,1981,0.215204656
South Asia,,1982,0.218761519
South Asia,,1983,0.232752383
South Asia,,1984,0.236980468
South Asia,,1985,0.244870827
South Asia,,1986,0.258314461
South Asia,,1987,0.26431635
South Asia,,1988,0.273931921
South Asia,,1989,0.273260802
South Asia,,1990,0.272524446
South Asia,,1991,0.277455479
South Asia,,1992,0.276220948
South Asia,,1993,0.2785061
South Asia,,1994,0.293821633
South Asia,,1995,0.296413362
South Asia,,1996,0.296593517
South Asia,,1997,0.301891863
South Asia,,1998,0.301895261
South Asia,,1999,0.295214355
South Asia,,2000,0.294841379
South Asia,,2001,0.279447705
South Asia,,2002,0.297451437
South Asia,,2003,0.299388111
South Asia,,2004,0.29635644
South Asia,,2005,0.30831477
South Asia,,2006,0.369941682
South Asia,,2007,0.394378483
South Asia,,2008,0.449727446
South Asia,,2009,0.421784818
South Asia,,2010,0.42334792
South Asia,,2011,0.467542559
South Asia,,2012,0.483875394
South Asia,,2013,0.541176736
South Asia,,2014,0.526505709
South Korea,KOR,1971,0.02523
South Korea,KOR,1972,0.02524
South Korea,KOR,1973,0.02557
South Korea,KOR,1974,0.02887
South Korea,KOR,1975,0.031769998
South Korea,KOR,1976,0.036729999
South Korea,KOR,1977,0.04259
South Korea,KOR,1978,0.047850002
South Korea,KOR,1979,0.054499999
South Korea,KOR,1980,0.066579998
South Korea,KOR,1981,0.079080001
South Korea,KOR,1982,0.189679995
South Korea,KOR,1983,0.216089994
South Korea,KOR,1984,0.273039997
South Korea,KOR,1985,0.341219991
South Korea,KOR,1986,0.423830003
South Korea,KOR,1987,0.473879993
South Korea,KOR,1988,0.525059998
South Korea,KOR,1989,0.535340011
South Korea,KOR,1990,0.555199981
South Korea,KOR,1991,0.583289981
South Korea,KOR,1992,0.632960021
South Korea,KOR,1993,0.71221
South Korea,KOR,1994,0.778339982
South Korea,KOR,1995,0.854210019
South Korea,KOR,1996,0.862709999
South Korea,KOR,1997,0.855159998
South Korea,KOR,2013,2.752880096
South Sudan,SSD,2011,0.176789999
Spain,ESP,1971,1.254359961
Spain,ESP,1972,1.166239977
Spain,ESP,1973,1.233970046
Spain,ESP,1974,1.281399965
Spain,ESP,1975,1.313549995
Spain,ESP,1976,1.41178
Spain,ESP,1977,1.458089948
Spain,ESP,1978,1.52215004
Spain,ESP,1979,1.61729002
Spain,ESP,1980,1.752279997
Spain,ESP,1981,1.805789948
Spain,ESP,1982,1.848569989
Spain,ESP,1983,1.860929966
Spain,ESP,1984,1.875859976
Spain,ESP,1985,1.899909973
Spain,ESP,1986,1.944859982
Spain,ESP,1987,1.98198998
Spain,ESP,1988,2.061039925
Spain,ESP,1989,2.118570089
Spain,ESP,1990,2.191169977
Spain,ESP,1991,2.271369934
Spain,ESP,1992,2.410419941
Spain,ESP,1993,2.529850006
Spain,ESP,1994,2.640350103
Spain,ESP,1995,2.733449936
Spain,ESP,1996,2.796269894
Spain,ESP,1997,2.868060112
Spain,ESP,1998,2.899980068
Spain,ESP,2013,2.97217989
Spain,ESP,2014,2.940979958
Sri Lanka,LKA,2009,0.821430027
Sri Lanka,LKA,2010,0.879490018
Sri Lanka,LKA,2011,0.892319977
Sri Lanka,LKA,2012,0.920660019
Sri Lanka,LKA,2013,0.949880004
Sub-Saharan Africa,,1973,0.244092017
Sub-Saharan Africa,,1974,0.245708376
Sub-Saharan Africa,,1975,0.249468178
Sub-Saharan Africa,,1976,0.252851635
Sub-Saharan Africa,,1977,0.256382912
Sub-Saharan Africa,,1978,0.260225981
Sub-Saharan Africa,,1979,0.262488484
Sub-Saharan Africa,,1980,0.267548352
Sub-Saharan Africa,,1981,0.266244233
Sub-Saharan Africa,,1982,0.260450006
Sub-Saharan Africa,,1983,0.25366357
Sub-Saharan Africa,,1984,0.251897544
Sub-Saharan Africa,,1985,0.25113669
Sub-Saharan Africa,,1986,0.256044179
Sub-Saharan Africa,,1987,0.258144855
Sub-Saharan Africa,,1988,0.263657272
Sub-Saharan Africa,,1989,0.264936686
Sub-Saharan Africa,,1990,0.266883969
Sub-Saharan Africa,,1991,0.266246468
Sub-Saharan Africa,,1992,0.267353982
Sub-Saharan Africa,,1993,0.265974253
Sub-Saharan Africa,,1994,0.266656995
Sub-Saharan Africa,,1995,0.270800471
Sub-Saharan Africa,,1996,0.275513083
Sub-Saharan Africa,,1997,0.276076198
Sub-Saharan Africa,,1998,0.275824726
Sub-Saharan Africa,,1999,0.285780996
Sub-Saharan Africa,,2000,0.300327092
Sub-Saharan Africa,,2001,0.304794073
Sub-Saharan Africa,,2002,0.328788072
Sub-Saharan Africa,,2003,0.352050424
Sub-Saharan Africa,,2004,0.376618147
Sub-Saharan Africa,,2005,0.393109292
Sub-Saharan Africa,,2006,0.421741396
Sub-Saharan Africa,,2007,0.438047796
Sub-Saharan Africa,,2008,0.433749795
Sub-Saharan Africa,,2009,0.459247261
Sub-Saharan Africa,,2010,0.466995776
Sub-Saharan Africa,,2011,0.477666467
Sub-Saharan Africa,,2012,0.526105404
Sub-Saharan Africa,,2013,0.544981658
Sub-Saharan Africa,,2014,0.567394733
Sub-Saharan Africa (all income levels),,1973,0.24419409
Sub-Saharan Africa (all income levels),,1974,0.245809123
Sub-Saharan Africa (all income levels),,1975,0.249575213
Sub-Saharan Africa (all income levels),,1976,0.252965868
Sub-Saharan Africa (all income levels),,1977,0.256506562
Sub-Saharan Africa (all income levels),,1978,0.260358304
Sub-Saharan Africa (all income levels),,1979,0.2625902
Sub-Saharan Africa (all income levels),,1980,0.267704874
Sub-Saharan Africa (all income levels),,1981,0.266452432
Sub-Saharan Africa (all income levels),,1982,0.260665923
Sub-Saharan Africa (all income levels),,1983,0.253833234
Sub-Saharan Africa (all income levels),,1984,0.252075642
Sub-Saharan Africa (all income levels),,1985,0.251317441
Sub-Saharan Africa (all income levels),,1986,0.256228983
Sub-Saharan Africa (all income levels),,1987,0.258316308
Sub-Saharan Africa (all income levels),,1988,0.263824046
Sub-Saharan Africa (all income levels),,1989,0.265105844
Sub-Saharan Africa (all income levels),,1990,0.267049372
Sub-Saharan Africa (all income levels),,1991,0.266400278
Sub-Saharan Africa (all income levels),,1992,0.267501354
Sub-Saharan Africa (all income levels),,1993,0.266115308
Sub-Saharan Africa (all income levels),,1994,0.266801059
Sub-Saharan Africa (all income levels),,1995,0.270944983
Sub-Saharan Africa (all income levels),,1996,0.275654435
Sub-Saharan Africa (all income levels),,1997,0.27621296
Sub-Saharan Africa (all income levels),,1998,0.275961637
Sub-Saharan Africa (all income levels),,1999,0.285906583
Sub-Saharan Africa (all income levels),,2000,0.300443649
Sub-Saharan Africa (all income levels),,2001,0.304894984
Sub-Saharan Africa (all income levels),,2002,0.328886896
Sub-Saharan Africa (all income levels),,2003,0.352140784
Sub-Saharan Africa (all income levels),,2004,0.376719028
Sub-Saharan Africa (all income levels),,2005,0.393206239
Sub-Saharan Africa (all income levels),,2006,0.421835005
Sub-Saharan Africa (all income levels),,2007,0.438138276
Sub-Saharan Africa (all income levels),,2008,0.433842212
Sub-Saharan Africa (all income levels),,2009,0.459332973
Sub-Saharan Africa (all income levels),,2010,0.467083186
Sub-Saharan Africa (all income levels),,2011,0.477750242
Sub-Saharan Africa (all income levels),,2012,0.526185453
Sub-Saharan Africa (all income levels),,2013,0.545052946
Sub-Saharan Africa (all income levels),,2014,0.567465603
Sudan,SDN,2001,0.379900008
Sudan,SDN,2002,0.378690004
Sudan,SDN,2003,0.443300009
Sudan,SDN,2004,0.436679989
Sudan,SDN,2005,0.432370007
Sudan,SDN,2006,0.479909986
Sudan,SDN,2007,0.468219995
Sudan,SDN,2008,0.539250016
Sudan,SDN,2009,0.690069973
Sudan,SDN,2010,0.616460025
Sudan,SDN,2011,0.694490016
Sudan,SDN,2012,0.747110009
Sudan,SDN,2013,0.685339987
Suriname,SUR,1971,1.548830032
Suriname,SUR,1972,1.588080049
Suriname,SUR,1973,1.491850019
Suriname,SUR,1974,1.610450029
Suriname,SUR,1975,1.645419955
Suriname,SUR,1976,1.44254005
Suriname,SUR,1977,1.778939962
Suriname,SUR,1978,1.948629975
Suriname,SUR,1979,1.946949959
Suriname,SUR,1980,1.877390027
Suriname,SUR,1981,1.838690042
Suriname,SUR,1985,2.109489918
Suriname,SUR,1986,2.116739988
Suriname,SUR,1987,1.948719978
Suriname,SUR,1988,1.891129971
Suriname,SUR,1989,1.916679978
Suriname,SUR,1990,1.65594995
Suriname,SUR,1991,1.657680035
Suriname,SUR,1992,1.705360055
Suriname,SUR,1993,1.765210032
Suriname,SUR,1994,1.957909942
Suriname,SUR,1999,1.314409971
Suriname,SUR,2001,1.434900045
Suriname,SUR,2002,1.589439988
Suriname,SUR,2005,1.640990019
Suriname,SUR,2006,1.55479002
Suriname,SUR,2007,1.580669999
Suriname,SUR,2008,1.721580029
Suriname,SUR,2009,1.773640037
Suriname,SUR,2011,1.817440033
Suriname,SUR,2013,1.88598001
Suriname,SUR,2014,1.873649955
Sweden,SWE,1973,1.208029985
Sweden,SWE,1975,1.371099949
Sweden,SWE,1976,1.795869946
Sweden,SWE,1977,1.976799965
Sweden,SWE,1978,1.954769969
Sweden,SWE,1979,1.972530007
Sweden,SWE,1980,2.016489983
