Entity,Code,Year,lower_secnd_edu_index
Niger,NER,2011,10.35105991
Niger,NER,2012,11.93159008
Niger,NER,2013,12.4493103
Niger,NER,2014,12.57351017
North Korea,PRK,2009,103.2881699
North Macedonia,MKD,1993,88.48667908
North Macedonia,MKD,1994,88.89820862
North Macedonia,MKD,1995,88.8511734
North Macedonia,MKD,1996,89.98877716
North Macedonia,MKD,1997,90.39277649
North Macedonia,MKD,1999,91.64295959
North Macedonia,MKD,2000,93.20391083
North Macedonia,MKD,2001,94.16326904
North Macedonia,MKD,2002,97.98300171
North Macedonia,MKD,2003,97.00392151
North Macedonia,MKD,2004,92.99742889
North Macedonia,MKD,2005,94.36785889
North Macedonia,MKD,2006,94.98681641
North Macedonia,MKD,2007,92.41177368
North Macedonia,MKD,2008,90.2213974
North Macedonia,MKD,2009,90.87859344
North Macedonia,MKD,2010,88.76174927
Norway,NOR,1998,100.7605667
Norway,NOR,1999,97.72870636
Norway,NOR,2000,97.28363037
Norway,NOR,2001,96.88155365
Norway,NOR,2002,96.98880005
Norway,NOR,2003,97.37737274
Norway,NOR,2004,100.8895416
Norway,NOR,2005,102.2377014
Norway,NOR,2006,103.0335464
Norway,NOR,2007,102.282547
Norway,NOR,2008,100.5295868
Norway,NOR,2009,98.26026154
Norway,NOR,2010,98.56600189
Norway,NOR,2011,99.81387329
Norway,NOR,2012,100.6057205
Norway,NOR,2013,99.93534088
Norway,NOR,2014,97.2720871
OECD members,,1975,69.88502502
OECD members,,1976,70.38048553
OECD members,,1977,70.88737488
OECD members,,1978,72.32537079
OECD members,,1979,73.38936615
OECD members,,1980,74.40233612
OECD members,,1981,73.96840668
OECD members,,1982,73.72418976
OECD members,,1983,74.87837219
OECD members,,1984,76.05834198
OECD members,,1985,76.23428345
OECD members,,1986,76.93295288
OECD members,,1987,77.70738983
OECD members,,1988,78.25830841
OECD members,,1989,79.60134125
OECD members,,1990,80.34727478
OECD members,,1991,81.10365295
OECD members,,1992,82.03239441
OECD members,,1993,82.78068542
OECD members,,1994,83.02863312
OECD members,,1995,83.40592194
OECD members,,1996,84.11898804
OECD members,,1997,85.07048798
OECD members,,1998,85.48873138
OECD members,,1999,85.50487518
OECD members,,2000,86.00584412
OECD members,,2001,86.46623993
OECD members,,2002,87.40440369
OECD members,,2003,88.23831177
OECD members,,2004,89.39365387
OECD members,,2005,90.26938629
OECD members,,2006,91.45458221
OECD members,,2007,91.6374588
OECD members,,2008,91.68725586
OECD members,,2009,91.11669922
OECD members,,2010,92.00613403
OECD members,,2011,91.31648254
OECD members,,2012,90.99179077
OECD members,,2013,90.71561432
OECD members,,2014,90.85187531
Oman,OMN,1974,0.239639997
Oman,OMN,1975,0.572420001
Oman,OMN,1976,0.836950004
Oman,OMN,1977,1.367009997
Oman,OMN,1978,2.464070082
Oman,OMN,1979,3.58446002
Oman,OMN,1983,18.05812073
Oman,OMN,1984,19.21067047
Oman,OMN,1985,21.99432945
Oman,OMN,1986,24.76332092
Oman,OMN,1987,29.64344025
Oman,OMN,1988,30.17420006
Oman,OMN,1989,35.99264145
Oman,OMN,1990,35.98648834
Oman,OMN,1992,50.19889832
Oman,OMN,1994,57.58388138
Oman,OMN,1995,63.03290176
Oman,OMN,1996,66.49015808
Oman,OMN,1997,60.48939896
Oman,OMN,2000,74.292099
Oman,OMN,2001,82.21981049
Oman,OMN,2002,82.96672058
Oman,OMN,2003,83.28540802
Oman,OMN,2009,105.6020279
Oman,OMN,2011,102.3000565
Oman,OMN,2012,95.51347351
Oman,OMN,2013,92.39585876
Oman,OMN,2014,94.33384705
Pakistan,PAK,2004,33.39009857
Pakistan,PAK,2005,34.00878143
Pakistan,PAK,2008,40.78134155
Pakistan,PAK,2009,41.98979187
Pakistan,PAK,2010,41.60012817
Pakistan,PAK,2011,41.71297836
Pakistan,PAK,2012,44.95637131
Pakistan,PAK,2013,47.79668045
Pakistan,PAK,2014,50.51763916
Palau,PLW,2004,97.99427032
Palau,PLW,2014,104.7619019
Palestine,PSE,1999,65.05422211
Palestine,PSE,2000,65.17326355
Palestine,PSE,2001,67.47368622
Palestine,PSE,2002,69.7631073
Palestine,PSE,2003,73.80861664
Palestine,PSE,2004,81.53398895
Palestine,PSE,2006,85.09490204
Palestine,PSE,2007,88.08039093
Palestine,PSE,2008,84.30341339
Palestine,PSE,2009,90.27427673
Palestine,PSE,2010,81.62847137
Palestine,PSE,2011,83.0164032
Palestine,PSE,2012,77.9552002
Palestine,PSE,2013,76.2082901
Palestine,PSE,2014,74.32637024
Panama,PAN,1972,30.29968071
Panama,PAN,1973,31.09506989
Panama,PAN,1974,38.37028122
Panama,PAN,1975,40.71020889
Panama,PAN,1976,41.84481049
Panama,PAN,1977,42.91899872
Panama,PAN,1978,45.10628128
Panama,PAN,1979,47.61668015
Panama,PAN,1982,55.85398865
Panama,PAN,1983,56.06352997
Panama,PAN,1984,57.03247833
Panama,PAN,1985,56.94226837
Panama,PAN,1986,56.92007828
Panama,PAN,1987,54.40201187
Panama,PAN,1988,56.6794281
Panama,PAN,2004,45.56079102
Panama,PAN,2005,47.66521835
Panama,PAN,2006,66.15415955
Panama,PAN,2007,66.36467743
Panama,PAN,2008,66.26264954
Panama,PAN,2009,68.12978363
Panama,PAN,2010,69.85677338
Panama,PAN,2011,70.06851959
Panama,PAN,2012,73.86492157
Papua New Guinea,PNG,1998,15.56210995
Papua New Guinea,PNG,2012,62.53366852
Paraguay,PRY,2001,71.03160858
Paraguay,PRY,2002,71.32396698
Paraguay,PRY,2003,69.77507019
Paraguay,PRY,2004,70.5267868
Paraguay,PRY,2005,87.53916168
Paraguay,PRY,2007,81.44023132
Paraguay,PRY,2008,80.233078
Paraguay,PRY,2009,69.45983887
Paraguay,PRY,2010,70.56352997
Paraguay,PRY,2011,72.22142029
Paraguay,PRY,2012,73.90895081
Peru,PER,1970,29.10333061
Peru,PER,1974,31.24003029
Peru,PER,1975,35.4971199
Peru,PER,1976,40.80229187
Peru,PER,1977,43.90364838
Peru,PER,1978,45.49427032
Peru,PER,1979,55.26710129
Peru,PER,1980,53.08969879
Peru,PER,1981,55.24629974
Peru,PER,1985,60.96287918
Peru,PER,1995,68.51554108
Peru,PER,2000,79.01212311
Peru,PER,2001,81.77648163
Peru,PER,2002,85.16033936
Peru,PER,2004,83.89121246
Peru,PER,2005,83.39727783
Peru,PER,2006,86.82726288
Peru,PER,2008,86.98181915
Peru,PER,2009,89.08383179
Peru,PER,2010,88.58805847
Peru,PER,2011,87.1099472
Peru,PER,2012,80.52178192
Peru,PER,2013,86.8924408
Peru,PER,2014,85.40284729
Philippines,PHL,1990,66.03656006
Philippines,PHL,1992,68.33489227
Philippines,PHL,1998,69.69798279
Philippines,PHL,1999,69.27494812
Philippines,PHL,2001,67.69761658
Philippines,PHL,2002,68.70123291
Philippines,PHL,2003,72.10511017
Philippines,PHL,2004,81.60350037
Philippines,PHL,2005,78.67350006
Philippines,PHL,2006,75.51051331
Philippines,PHL,2007,68.11446381
Philippines,PHL,2008,80.60050201
Philippines,PHL,2009,77.62091827
Philippines,PHL,2013,82.17592621
Poland,POL,1971,89.29663086
Poland,POL,1972,87.74658203
Poland,POL,1973,86.21806335
Poland,POL,1974,86.71916962
Poland,POL,1975,88.4066925
Poland,POL,1976,90.74205017
Poland,POL,1977,91.56601715
Poland,POL,1978,94.22425079
Poland,POL,1979,94.60668182
Poland,POL,1980,93.82704926
Poland,POL,1981,94.09152222
Poland,POL,1982,92.44766235
Poland,POL,1983,88.9125824
Poland,POL,1984,90.37497711
Poland,POL,1985,93.22357941
Poland,POL,1986,92.85162354
Poland,POL,1987,94.18939209
Poland,POL,1988,95.54120636
Poland,POL,1989,96.70625305
Poland,POL,1990,98.4598465
Poland,POL,1991,98.97199249
Poland,POL,1992,97.5473175
Poland,POL,1993,98.19706726
Poland,POL,1994,98.35945892
Poland,POL,1995,93.84551239
Poland,POL,1996,90.35780334
Poland,POL,1997,94.44022369
Poland,POL,1998,95.98607635
Poland,POL,1999,97.12216949
Poland,POL,2002,91.33306885
Poland,POL,2003,92.68859863
Poland,POL,2004,94.88278198
Poland,POL,2005,95.32391357
Poland,POL,2013,95.2719574
Portugal,PRT,1972,23.57829094
Portugal,PRT,1973,27.96525002
Portugal,PRT,1974,33.88959885
Portugal,PRT,1975,35.47594833
Portugal,PRT,1976,38.61473846
Portugal,PRT,1977,34.65859985
Portugal,PRT,1978,51.60984039
Portugal,PRT,1985,35.83877945
Portugal,PRT,1986,41.61642838
Portugal,PRT,1990,52.19601059
Portugal,PRT,1991,56.4448204
Qatar,QAT,1971,31.79220963
Qatar,QAT,1972,31.16942978
Qatar,QAT,1973,37.56723022
Qatar,QAT,1974,36.07115936
Qatar,QAT,1975,40.83451843
Qatar,QAT,1976,48.19068146
Qatar,QAT,1977,49.85074997
Qatar,QAT,1978,52.08401108
Qatar,QAT,1979,59.58647156
Qatar,QAT,1980,61.96466064
Qatar,QAT,1981,60.29117966
Qatar,QAT,1982,61.85255814
Qatar,QAT,1983,77.69764709
Qatar,QAT,1984,66.80370331
Qatar,QAT,1985,69.26995087
Qatar,QAT,1986,69.94473267
Qatar,QAT,1987,57.71266174
Qatar,QAT,1988,58.0506897
Qatar,QAT,1989,57.07035065
Qatar,QAT,1990,59.86985016
Qatar,QAT,1991,66.47763824
Qatar,QAT,1992,64.75357056
Qatar,QAT,1993,77.42418671
Qatar,QAT,1994,78.75250244
Qatar,QAT,1995,77.60449982
Qatar,QAT,1996,77.80185699
Qatar,QAT,2005,107.8906174
Qatar,QAT,2006,99.34516144
Qatar,QAT,2007,93.00830078
Qatar,QAT,2008,106.9088516
Qatar,QAT,2009,113.2479477
Qatar,QAT,2011,109.2339325
Romania,ROU,1993,76.57817078
Romania,ROU,1996,79.56961823
Romania,ROU,1997,77.23802948
Romania,ROU,1999,82.27252197
Romania,ROU,2001,86.25692749
Romania,ROU,2002,87.91259766
Romania,ROU,2003,87.82156372
Romania,ROU,2004,89.36228943
Romania,ROU,2005,87.83705902
Romania,ROU,2006,84.06717682
Romania,ROU,2007,90.3673172
Romania,ROU,2008,93.62320709
Romania,ROU,2009,95.00608063
Romania,ROU,2010,92.71798706
Romania,ROU,2011,107.3743362
Romania,ROU,2012,87.29707336
Romania,ROU,2013,86.74002838
Romania,ROU,2014,88.54090118
Russia,RUS,1994,86.07752228
Russia,RUS,1999,89.59243774
Russia,RUS,2001,88.28079987
Russia,RUS,2002,90.7685318
Russia,RUS,2003,89.48207092
Russia,RUS,2004,83.79673767
Russia,RUS,2005,80.35688782
Russia,RUS,2006,75.02160645
Russia,RUS,2007,72.25256348
Russia,RUS,2008,71.77480316
Russia,RUS,2009,71.74443817
Russia,RUS,2011,86.4292984
Russia,RUS,2012,87.15836334
Russia,RUS,2013,92.42964935
Russia,RUS,2014,98.57337952
Rwanda,RWA,1971,1.580819964
Rwanda,RWA,1972,1.789960027
Rwanda,RWA,1973,1.720190048
Rwanda,RWA,1974,1.361140013
Rwanda,RWA,1975,1.549010038
Rwanda,RWA,1976,1.746199965
Rwanda,RWA,1977,1.678619981
Rwanda,RWA,1978,1.877750039
Rwanda,RWA,1986,1.232689977
Rwanda,RWA,1987,0.963010013
Rwanda,RWA,1988,1.030779958
Rwanda,RWA,1989,1.603610039
Rwanda,RWA,1990,1.748469949
Rwanda,RWA,1991,1.666389942
Rwanda,RWA,1992,1.765450001
Rwanda,RWA,2012,35.62260818
Saint Kitts and Nevis,KNA,2001,102.9702988
Saint Kitts and Nevis,KNA,2003,94.63519287
Saint Kitts and Nevis,KNA,2004,91.68466949
Saint Kitts and Nevis,KNA,2007,116.1176529
Saint Kitts and Nevis,KNA,2008,112.4253311
Saint Kitts and Nevis,KNA,2009,107.7464828
Saint Kitts and Nevis,KNA,2010,103.7457428
Saint Kitts and Nevis,KNA,2011,100.5494537
Saint Kitts and Nevis,KNA,2013,93.97714996
Saint Kitts and Nevis,KNA,2014,92.1243515
Saint Lucia,LCA,1983,39.16062927
Saint Lucia,LCA,1984,36.12628937
Saint Lucia,LCA,1986,48.96593857
Saint Lucia,LCA,1987,47.34756088
Saint Lucia,LCA,1999,78.57356262
Saint Lucia,LCA,2000,81.11373138
Saint Lucia,LCA,2001,77.22512817
Saint Lucia,LCA,2002,75.08641052
Saint Lucia,LCA,2003,72.68306732
Saint Lucia,LCA,2004,71.08640289
Saint Lucia,LCA,2005,75.18540192
Saint Lucia,LCA,2007,85.7431488
Saint Lucia,LCA,2008,85.42989349
Saint Lucia,LCA,2009,110.2757568
Saint Lucia,LCA,2010,99.70362091
Saint Lucia,LCA,2011,93.48287201
Saint Lucia,LCA,2012,89.9131012
Saint Lucia,LCA,2013,85.58786011
Saint Lucia,LCA,2014,86.5495224
Saint Vincent and the Grenadines,VCT,2003,58.87639999
Saint Vincent and the Grenadines,VCT,2004,72.64064789
Saint Vincent and the Grenadines,VCT,2005,74.56620789
Saint Vincent and the Grenadines,VCT,2008,110.41185
Saint Vincent and the Grenadines,VCT,2010,113.2988663
Saint Vincent and the Grenadines,VCT,2011,94.74681091
Saint Vincent and the Grenadines,VCT,2012,92.81928253
Saint Vincent and the Grenadines,VCT,2013,90.81532288
Saint Vincent and the Grenadines,VCT,2014,90.78549957
Samoa,WSM,1994,111.8929214
Samoa,WSM,1995,102.2652969
Samoa,WSM,1996,97.81680298
Samoa,WSM,1997,100.6002426
Samoa,WSM,1998,96.23188019
Samoa,WSM,1999,98.81498718
Samoa,WSM,2000,96.71698761
Samoa,WSM,2001,99.43019867
Samoa,WSM,2002,94.86100769
Samoa,WSM,2003,92.67340088
Samoa,WSM,2004,95.01348114
Samoa,WSM,2005,97.41779327
Samoa,WSM,2006,96.37294006
Samoa,WSM,2007,102.2794037
Samoa,WSM,2009,108.2160721
Samoa,WSM,2010,108.59729
Samoa,WSM,2011,104.6885605
Samoa,WSM,2012,102.4202728
Samoa,WSM,2014,101.0327835
San Marino,SMR,2009,91.27516937
San Marino,SMR,2010,98.70549774
San Marino,SMR,2011,99.68943787
San Marino,SMR,2012,91.71598053
Sao Tome and Principe,STP,1977,12.52546024
Sao Tome and Principe,STP,1978,11.92479038
Sao Tome and Principe,STP,1988,14.61962986
Sao Tome and Principe,STP,2003,25.24650002
Sao Tome and Principe,STP,2004,31.82053947
Sao Tome and Principe,STP,2005,35.43598938
Sao Tome and Principe,STP,2007,32.72977066
Sao Tome and Principe,STP,2008,31.38606071
Sao Tome and Principe,STP,2010,30.76922989
Sao Tome and Principe,STP,2011,45.78866959
Sao Tome and Principe,STP,2014,73.70144653
Sao Tome and Principe,STP,2015,74.04563141
Saudi Arabia,SAU,1979,26.75510979
Saudi Arabia,SAU,2005,79.84349823
Saudi Arabia,SAU,2007,82.88815308
Saudi Arabia,SAU,2008,85.86000824
Saudi Arabia,SAU,2010,99.16587067
Saudi Arabia,SAU,2011,97.40492249
Saudi Arabia,SAU,2012,95.29200745
Saudi Arabia,SAU,2013,96.29982758
Saudi Arabia,SAU,2014,97.76569366
Senegal,SEN,1971,8.465809822
Senegal,SEN,1972,9.776869774
Senegal,SEN,1973,9.509770393
Senegal,SEN,1977,9.491000175
Senegal,SEN,1979,9.02752018
Senegal,SEN,1980,9.02132988
Senegal,SEN,1981,10.15532017
Senegal,SEN,1982,10.80657959
Senegal,SEN,1983,10.33922005
Senegal,SEN,1984,10.6634903
Senegal,SEN,1986,10.91808987
Senegal,SEN,1988,12.60289955
Senegal,SEN,1989,11.87930965
Senegal,SEN,1990,12.93603039
Senegal,SEN,1992,16.28787041
Senegal,SEN,1996,12.68305016
Senegal,SEN,1997,13.04261971
Senegal,SEN,2000,13.73989964
Senegal,SEN,2001,13.49824047
Senegal,SEN,2002,14.47793961
Senegal,SEN,2003,19.8323307
Senegal,SEN,2004,17.79413033
Senegal,SEN,2005,19.95491982
Senegal,SEN,2006,22.58626938
Senegal,SEN,2008,25.76341057
Senegal,SEN,2009,27.08256912
Senegal,SEN,2010,30.27541924
Senegal,SEN,2011,32.21187973
Senegal,SEN,2012,33.99668884
Senegal,SEN,2014,40.28767014
Serbia,SRB,2007,95.10050964
Serbia,SRB,2008,95.19114685
Serbia,SRB,2009,95.53898621
Serbia,SRB,2010,94.59861755
Serbia,SRB,2011,97.79564667
Serbia,SRB,2012,102.6659012
Serbia,SRB,2013,96.01579285
Serbia,SRB,2014,96.28230286
Seychelles,SYC,1970,9.556570053
Seychelles,SYC,1971,7.501880169
Seychelles,SYC,1972,9.351989746
Seychelles,SYC,1973,8.857139587
Seychelles,SYC,1974,24.07406998
Seychelles,SYC,1977,36.27878189
Seychelles,SYC,1978,45.41537857
Seychelles,SYC,1980,98.29786682
Seychelles,SYC,1981,94.4987793
Seychelles,SYC,1982,92.76885223
Seychelles,SYC,1983,96.63131714
Seychelles,SYC,1988,94.11012268
Seychelles,SYC,1989,107.7848129
Seychelles,SYC,1992,89.75460052
Seychelles,SYC,1993,96.85185242
Seychelles,SYC,1994,103.5580521
Seychelles,SYC,1998,103.7082825
Seychelles,SYC,1999,105.2404404
Seychelles,SYC,2000,99.38462067
Seychelles,SYC,2001,94.53861237
Seychelles,SYC,2002,95.30547333
Seychelles,SYC,2003,100.3280792
Seychelles,SYC,2005,111.6137695
Seychelles,SYC,2007,107.870369
Seychelles,SYC,2008,108.3780212
Seychelles,SYC,2009,104.4016495
Seychelles,SYC,2010,108.3569412
Seychelles,SYC,2011,108.6637268
Seychelles,SYC,2013,105.9185181
Seychelles,SYC,2014,109.4720535
Sierra Leone,SLE,1971,5.371339798
Sierra Leone,SLE,1972,5.967339993
Sierra Leone,SLE,1973,6.590600014
Sierra Leone,SLE,1974,6.908030033
Sierra Leone,SLE,1978,8.445110321
Sierra Leone,SLE,1979,8.781359673
Sierra Leone,SLE,2001,22.82752037
Sierra Leone,SLE,2011,45.19116974
Sierra Leone,SLE,2012,54.21482849
Sierra Leone,SLE,2013,52.46414948
Slovakia,SVK,1993,92.66163635
Slovakia,SVK,1994,91.29205322
Slovakia,SVK,1997,93.69273376
Slovakia,SVK,2004,83.54955292
Slovakia,SVK,2005,83.00556183
Slovakia,SVK,2006,86.44377899
Slovakia,SVK,2007,82.6007309
Slovakia,SVK,2008,83.06520844
Slovakia,SVK,2009,81.07569122
Slovakia,SVK,2010,83.78672791
Slovakia,SVK,2011,84.6468811
Slovakia,SVK,2012,86.27561188
Slovakia,SVK,2013,80.4449234
Slovakia,SVK,2014,88.345047
Slovenia,SVN,1993,86.57982635
Slovenia,SVN,1994,87.57758331
Slovenia,SVN,1995,91.01828003
Slovenia,SVN,1996,90.87068176
Slovenia,SVN,1999,93.20278168
Slovenia,SVN,2000,91.78717041
Slovenia,SVN,2001,98.3024292
Slovenia,SVN,2002,100.3518372
Slovenia,SVN,2003,96.24743652
Slovenia,SVN,2006,95.8571167
Slovenia,SVN,2009,100.208519
Slovenia,SVN,2010,98.21594238
Slovenia,SVN,2011,97.09129333
Slovenia,SVN,2012,95.94458771
Slovenia,SVN,2013,94.45720673
Slovenia,SVN,2014,93.96485901
Solomon Islands,SLB,1980,7.659399986
Solomon Islands,SLB,2000,31.7549305
Solomon Islands,SLB,2002,45.72940063
Solomon Islands,SLB,2011,64.4609375
Solomon Islands,SLB,2012,63.58135986
Solomon Islands,SLB,2013,63.43037033
Solomon Islands,SLB,2014,66.00662994
South Africa,ZAF,1991,53.91791916
South Africa,ZAF,1999,79.60894012
South Africa,ZAF,2000,77.01709747
South Africa,ZAF,2002,93.55037689
South Africa,ZAF,2003,79.42861938
South Africa,ZAF,2004,75.72170258
South Asia,,1986,41.99185562
South Asia,,1987,42.12252426
South Asia,,1988,42.81654739
South Asia,,1989,42.91272354
South Asia,,1990,43.49864197
South Asia,,1991,44.07276535
South Asia,,1992,44.68245697
South Asia,,1993,45.28726959
South Asia,,1994,45.88011932
South Asia,,1995,46.47386169
South Asia,,1996,47.06760025
South Asia,,1997,47.66134262
South Asia,,1998,48.25508118
South Asia,,1999,49.00510406
South Asia,,2000,49.76195526
South Asia,,2001,50.76091003
South Asia,,2002,51.42554092
South Asia,,2003,53.79242706
South Asia,,2004,54.88503265
South Asia,,2005,56.29866028
South Asia,,2006,58.11328125
South Asia,,2007,60.50074768
South Asia,,2008,62.90725708
South Asia,,2009,65.16053009
South Asia,,2010,67.0417099
South Asia,,2011,69.43193054
South Asia,,2012,71.98210144
South Asia,,2013,74.52030945
South Asia,,2014,74.88769531
South Korea,KOR,1971,44.39403152
South Korea,KOR,1972,47.454319
South Korea,KOR,1973,54.02280045
South Korea,KOR,1976,71.53179932
South Korea,KOR,1977,74.96095276
South Korea,KOR,1978,77.96559143
South Korea,KOR,1979,84.66506958
South Korea,KOR,1980,85.77152252
South Korea,KOR,1982,94.84308624
South Korea,KOR,1983,93.67301941
South Korea,KOR,1984,99.94863129
South Korea,KOR,1985,96.51703644
South Korea,KOR,1986,98.03672791
South Korea,KOR,1987,104.0533066
South Korea,KOR,1988,102.2024231
South Korea,KOR,1995,108.6262894
South Korea,KOR,1998,99.772789
South Korea,KOR,1999,93.39852905
South Korea,KOR,2000,98.24165344
South Korea,KOR,2001,96.66583252
South Korea,KOR,2002,93.8339386
South Korea,KOR,2003,90.90470123
South Korea,KOR,2004,91.92672729
South Korea,KOR,2005,93.16118622
South Korea,KOR,2006,105.4728088
South Korea,KOR,2007,107.0019684
South Korea,KOR,2011,96.73792267
South Korea,KOR,2013,97.42861176
South Sudan,SSD,2011,16.75456047
Spain,ESP,1980,78.09758759
Spain,ESP,1981,80.89250946
Spain,ESP,1982,81.23277283
Spain,ESP,1983,80.12535095
Spain,ESP,1984,81.24078369
Spain,ESP,1985,84.16287231
Spain,ESP,1986,86.590271
Spain,ESP,1987,87.42281342
Spain,ESP,1988,93.00660706
Spain,ESP,1989,92.15634155
Spain,ESP,1990,93.05873108
Spain,ESP,1993,91.93179321
Spain,ESP,1994,94.98200989
Spain,ESP,2009,81.3125
Spain,ESP,2010,80.6191864
Spain,ESP,2014,93.62281036
Sri Lanka,LKA,1970,37.30157852
Sri Lanka,LKA,1971,37.64934158
Sri Lanka,LKA,1972,42.42372894
Sri Lanka,LKA,1973,57.13193893
Sri Lanka,LKA,1974,53.21820831
Sri Lanka,LKA,1975,55.83935165
Sri Lanka,LKA,1976,7.004169941
Sri Lanka,LKA,1977,19.6489296
Sri Lanka,LKA,1979,76.54345703
Sri Lanka,LKA,1980,77.15296173
Sri Lanka,LKA,1981,61.37134933
Sri Lanka,LKA,1982,38.33436966
Sri Lanka,LKA,1983,69.93041229
Sri Lanka,LKA,1984,78.72039032
Sri Lanka,LKA,1985,73.7354126
Sri Lanka,LKA,1986,81.90267181
Sri Lanka,LKA,1987,91.71495819
Sri Lanka,LKA,1989,59.65130997
Sri Lanka,LKA,1990,60.86598969
Sri Lanka,LKA,1991,61.1221199
Sri Lanka,LKA,1992,61.46717072
Sri Lanka,LKA,1998,83.42713928
Sri Lanka,LKA,2001,89.4495163
Sri Lanka,LKA,2002,90.42172241
Sri Lanka,LKA,2003,93.17539215
Sri Lanka,LKA,2005,97.09541321
Sri Lanka,LKA,2006,100.7313385
Sri Lanka,LKA,2007,97.34134674
Sri Lanka,LKA,2008,94.2996521
Sri Lanka,LKA,2009,91.41265106
Sri Lanka,LKA,2010,97.64774323
Sri Lanka,LKA,2011,96.55194092
Sri Lanka,LKA,2012,92.48986816
Sri Lanka,LKA,2013,95.37908173
Sri Lanka,LKA,2014,96.16448975
Sub-Saharan Africa,,1970,17.64726067
Sub-Saharan Africa,,1971,17.63643265
Sub-Saharan Africa,,1972,18.11533737
Sub-Saharan Africa,,1973,18.42689705
Sub-Saharan Africa,,1974,18.75766182
Sub-Saharan Africa,,1975,19.04926491
Sub-Saharan Africa,,1976,19.31615067
Sub-Saharan Africa,,1977,19.76613235
Sub-Saharan Africa,,1978,20.09799767
Sub-Saharan Africa,,1979,20.46298218
Sub-Saharan Africa,,1980,20.94747353
Sub-Saharan Africa,,1981,21.11369705
Sub-Saharan Africa,,1982,21.4091301
Sub-Saharan Africa,,1983,21.52799416
Sub-Saharan Africa,,1984,21.75556374
Sub-Saharan Africa,,1985,21.92871475
Sub-Saharan Africa,,1986,21.91383362
Sub-Saharan Africa,,1987,21.83651924
Sub-Saharan Africa,,1988,21.92369843
Sub-Saharan Africa,,1989,22.43186188
Sub-Saharan Africa,,1990,22.76945877
Sub-Saharan Africa,,1991,23.36206627
Sub-Saharan Africa,,1992,23.66782951
Sub-Saharan Africa,,1993,24.52762413
Sub-Saharan Africa,,1994,24.92793655
Sub-Saharan Africa,,1995,26.14031982
Sub-Saharan Africa,,1996,26.62063599
Sub-Saharan Africa,,1997,27.09965324
Sub-Saharan Africa,,1998,27.55047035
Sub-Saharan Africa,,1999,27.7828083
Sub-Saharan Africa,,2000,28.12629509
Sub-Saharan Africa,,2001,29.15063095
Sub-Saharan Africa,,2002,30.74518013
Sub-Saharan Africa,,2003,30.56717491
Sub-Saharan Africa,,2004,31.20650864
Sub-Saharan Africa,,2005,32.3110199
Sub-Saharan Africa,,2006,33.58373642
Sub-Saharan Africa,,2007,34.73564911
Sub-Saharan Africa,,2008,36.76847839
Sub-Saharan Africa,,2009,37.84934235
Sub-Saharan Africa,,2010,38.88479614
Sub-Saharan Africa,,2011,39.75484848
Sub-Saharan Africa,,2012,40.58982468
Sub-Saharan Africa,,2013,41.38979721
Sub-Saharan Africa,,2014,42.25612259
Sub-Saharan Africa (all income levels),,1970,17.64636421
Sub-Saharan Africa (all income levels),,1971,17.63531113
Sub-Saharan Africa (all income levels),,1972,18.11436653
Sub-Saharan Africa (all income levels),,1973,18.42583656
Sub-Saharan Africa (all income levels),,1974,18.75824928
Sub-Saharan Africa (all income levels),,1975,19.05027008
Sub-Saharan Africa (all income levels),,1976,19.31757736
Sub-Saharan Africa (all income levels),,1977,19.76795959
Sub-Saharan Africa (all income levels),,1978,20.10080147
Sub-Saharan Africa (all income levels),,1979,20.46866989
Sub-Saharan Africa (all income levels),,1980,20.95603561
Sub-Saharan Africa (all income levels),,1981,21.12182045
Sub-Saharan Africa (all income levels),,1982,21.41702843
Sub-Saharan Africa (all income levels),,1983,21.53630638
Sub-Saharan Africa (all income levels),,1984,21.76379585
Sub-Saharan Africa (all income levels),,1985,21.93687248
Sub-Saharan Africa (all income levels),,1986,21.92193794
Sub-Saharan Africa (all income levels),,1987,21.84457397
Sub-Saharan Africa (all income levels),,1988,21.93168831
Sub-Saharan Africa (all income levels),,1989,22.44130898
Sub-Saharan Africa (all income levels),,1990,22.77820396
Sub-Saharan Africa (all income levels),,1991,23.37008095
Sub-Saharan Africa (all income levels),,1992,23.6751461
Sub-Saharan Africa (all income levels),,1993,24.53562927
Sub-Saharan Africa (all income levels),,1994,24.93663979
Sub-Saharan Africa (all income levels),,1995,26.14889336
Sub-Saharan Africa (all income levels),,1996,26.62916183
Sub-Saharan Africa (all income levels),,1997,27.1081295
Sub-Saharan Africa (all income levels),,1998,27.55890083
Sub-Saharan Africa (all income levels),,1999,27.79119492
Sub-Saharan Africa (all income levels),,2000,28.13382149
Sub-Saharan Africa (all income levels),,2001,29.15723038
Sub-Saharan Africa (all income levels),,2002,30.75139618
Sub-Saharan Africa (all income levels),,2003,30.5736084
Sub-Saharan Africa (all income levels),,2004,31.21315384
Sub-Saharan Africa (all income levels),,2005,32.3178215
Sub-Saharan Africa (all income levels),,2006,33.59022903
Sub-Saharan Africa (all income levels),,2007,34.74177551
Sub-Saharan Africa (all income levels),,2008,36.77425766
Sub-Saharan Africa (all income levels),,2009,37.85443878
Sub-Saharan Africa (all income levels),,2010,38.88981628
Sub-Saharan Africa (all income levels),,2011,39.75951385
Sub-Saharan Africa (all income levels),,2012,40.59409714
Sub-Saharan Africa (all income levels),,2013,41.39374161
